day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
4;18400;VOLCANIC_ROCK_VOUCHER_10000;31.0;20.0;;;;;32;20;;;;;31.5;319.0
4;18400;SQUID_INK;1979.0;23.0;;;;;1983;23;;;;;1981.0;0.0
4;18400;CROISSANTS;4302.0;49.0;4301.0;61.0;;;4303;102;;;;;4302.5;0.0
4;18400;KELP;2036.0;23.0;;;;;2039;23;;;;;2037.5;0.0
4;18400;JAMS;6454.0;68.0;6453.0;187.0;;;6455;61;6456.0;187.0;;;6454.5;0.0
4;18400;VOLCANIC_ROCK;9907.0;100.0;9906.0;47.0;;;9908;100;9909.0;47.0;;;9907.5;0.0
4;18400;VOLCANIC_ROCK_VOUCHER_10250;2.0;20.0;;;;;3;20;;;;;2.5;-189.89996337890625
4;18400;DJEMBES;13371.0;69.0;;;;;13373;69;;;;;13372.0;0.0
4;18400;VOLCANIC_ROCK_VOUCHER_10500;0.0;20.0;;;;;2;20;;;;;1.0;-5.0
4;18500;VOLCANIC_ROCK;9906.0;124.0;9905.0;68.0;;;9907;124;9908.0;68.0;;;9906.5;0.0
4;18500;VOLCANIC_ROCK_VOUCHER_10500;0.0;11.0;;;;;2;11;;;;;1.0;-5.0
4;18500;MAGNIFICENT_MACARONS;774.0;14.0;772.0;10.0;766.0;22.0;782;7;791.0;22.0;797.0;10.0;778.0;0.0
4;18500;VOLCANIC_ROCK_VOUCHER_10000;30.0;11.0;;;;;31;11;;;;;30.5;323.0775146484375
4;18500;CROISSANTS;4302.0;47.0;4301.0;91.0;;;4303;138;;;;;4302.5;0.0
4;18500;KELP;2036.0;23.0;;;;;2039;23;;;;;2037.5;0.0
4;18500;JAMS;6454.0;207.0;;;;;6456;207;;;;;6455.0;0.0
4;18500;DJEMBES;13372.0;61.0;;;;;13373;20;13374.0;41.0;;;13372.5;0.0
4;18500;VOLCANIC_ROCK_VOUCHER_9750;171.0;11.0;;;;;172;11;;;;;171.5;998.7138671875
4;18500;PICNIC_BASKET1;58375.0;1.0;58374.0;10.0;58373.0;20.0;58384;1;58385.0;10.0;58386.0;20.0;58379.5;0.0
4;18500;PICNIC_BASKET2;30185.0;11.0;30184.0;20.0;;;30190;1;30191.0;30.0;;;30187.5;0.0
4;18500;VOLCANIC_ROCK_VOUCHER_9500;407.0;11.0;;;;;408;11;;;;;407.5;-6.0
4;18500;RAINFOREST_RESIN;9992.0;26.0;;;;;10008;26;;;;;10000.0;0.0
4;18500;VOLCANIC_ROCK_VOUCHER_10250;2.0;11.0;;;;;3;11;;;;;2.5;-197.3399658203125
4;18500;SQUID_INK;1980.0;23.0;;;;;1983;23;;;;;1981.5;0.0
4;18600;VOLCANIC_ROCK_VOUCHER_10000;31.0;10.0;;;;;32;10;;;;;31.5;318.228515625
4;18600;SQUID_INK;1981.0;27.0;;;;;1984;28;;;;;1982.5;0.0
4;18600;KELP;2036.0;27.0;;;;;2039;28;;;;;2037.5;0.0
4;18600;JAMS;6454.0;225.0;;;;;6456;225;;;;;6455.0;0.0
4;18600;VOLCANIC_ROCK;9906.0;180.0;;;;;9908;121;9909.0;59.0;;;9907.0;0.0
4;18600;RAINFOREST_RESIN;9997.0;3.0;9992.0;30.0;;;10008;30;;;;;10002.5;0.0
4;18600;VOLCANIC_ROCK_VOUCHER_10250;2.0;10.0;;;;;3;10;;;;;2.5;-193.44000244140625
4;18600;MAGNIFICENT_MACARONS;774.0;14.0;771.0;10.0;765.0;28.0;782;7;790.0;28.0;796.0;10.0;778.0;0.0
4;18600;DJEMBES;13370.0;60.0;;;;;13372;60;;;;;13371.0;0.0
4;18600;VOLCANIC_ROCK_VOUCHER_10500;0.0;10.0;;;;;2;10;;;;;1.0;-5.0
4;18600;VOLCANIC_ROCK_VOUCHER_9750;171.0;10.0;;;;;172;10;;;;;171.5;996.2578125
4;18600;PICNIC_BASKET1;58370.0;10.0;58369.0;24.0;;;58381;10;58382.0;24.0;;;58375.5;0.0
4;18600;CROISSANTS;4301.0;133.0;;;;;4302;133;;;;;4301.5;0.0
4;18600;PICNIC_BASKET2;30186.0;10.0;30185.0;24.0;;;30192;34;;;;;30189.0;0.0
4;18600;VOLCANIC_ROCK_VOUCHER_9500;409.0;10.0;;;;;410;10;;;;;409.5;-6.0
4;18700;VOLCANIC_ROCK_VOUCHER_9750;173.0;10.0;;;;;174;10;;;;;173.5;803.447265625
4;18700;PICNIC_BASKET1;58369.0;10.0;58368.0;29.0;;;58380;10;58381.0;29.0;;;58374.5;0.0
4;18700;PICNIC_BASKET2;30185.0;39.0;;;;;30191;10;30192.0;29.0;;;30188.0;0.0
4;18700;VOLCANIC_ROCK_VOUCHER_9500;411.0;10.0;;;;;412;10;;;;;411.5;-6.0
4;18700;MAGNIFICENT_MACARONS;775.0;20.0;772.0;10.0;766.0;20.0;778;5;783.0;10.0;791.0;20.0;776.5;0.0
4;18700;CROISSANTS;4301.0;109.0;;;;;4302;109;;;;;4301.5;0.0
4;18700;VOLCANIC_ROCK_VOUCHER_10250;2.0;10.0;;;;;3;10;;;;;2.5;-180.32000732421875
4;18700;SQUID_INK;1978.0;20.0;;;;;1981;20;;;;;1979.5;0.0
4;18700;VOLCANIC_ROCK;9909.0;130.0;9908.0;69.0;;;9911;199;;;;;9910.0;0.0
4;18700;VOLCANIC_ROCK_VOUCHER_10500;0.0;10.0;;;;;2;10;;;;;1.0;-5.0
4;18700;RAINFOREST_RESIN;9992.0;34.0;;;;;10000;5;10008.0;34.0;;;9996.0;0.0
4;18700;VOLCANIC_ROCK_VOUCHER_10000;33.0;10.0;;;;;34;10;;;;;33.5;291.74298095703125
4;18700;KELP;2036.0;20.0;;;;;2039;20;;;;;2037.5;0.0
4;18700;JAMS;6454.0;169.0;;;;;6456;169;;;;;6455.0;0.0
4;18700;DJEMBES;13370.0;29.0;13369.0;47.0;;;13371;76;;;;;13370.5;0.0
4;18800;VOLCANIC_ROCK_VOUCHER_10000;32.0;16.0;;;;;33;16;;;;;32.5;310.78997802734375
4;18800;SQUID_INK;1979.0;32.0;;;;;1982;32;;;;;1980.5;0.0
4;18800;CROISSANTS;4300.0;150.0;;;;;4302;150;;;;;4301.0;0.0
4;18800;KELP;2036.0;32.0;;;;;2039;32;;;;;2037.5;0.0
4;18800;JAMS;6455.0;97.0;6454.0;135.0;;;6456;232;;;;;6455.5;0.0
4;18800;VOLCANIC_ROCK;9910.0;145.0;9909.0;72.0;;;9911;145;9912.0;72.0;;;9910.5;0.0
4;18800;VOLCANIC_ROCK_VOUCHER_10250;2.0;16.0;;;;;3;16;;;;;2.5;-176.1600341796875
4;18800;DJEMBES;13369.0;74.0;;;;;13371;74;;;;;13370.0;0.0
4;18800;VOLCANIC_ROCK_VOUCHER_10500;0.0;16.0;;;;;2;16;;;;;1.0;-5.0
4;18800;VOLCANIC_ROCK_VOUCHER_9750;175.0;16.0;;;;;176;16;;;;;175.5;649.154296875
4;18800;PICNIC_BASKET1;58362.0;2.0;58361.0;14.0;58360.0;25.0;58366;8;58371.0;2.0;58372.0;14.0;58364.0;0.0
4;18800;PICNIC_BASKET2;30185.0;2.0;30184.0;39.0;;;30187;8;30190.0;2.0;30191.0;39.0;30186.0;0.0
4;18800;VOLCANIC_ROCK_VOUCHER_9500;412.0;16.0;;;;;413;16;;;;;412.5;-6.0
4;18800;RAINFOREST_RESIN;9992.0;29.0;;;;;10003;2;10008.0;29.0;;;9997.5;0.0
4;18800;MAGNIFICENT_MACARONS;774.0;18.0;771.0;14.0;765.0;30.0;782;9;790.0;30.0;796.0;14.0;778.0;0.0
4;18900;VOLCANIC_ROCK_VOUCHER_9500;412.0;21.0;;;;;413;21;;;;;412.5;-6.0
4;18900;RAINFOREST_RESIN;9992.0;28.0;;;;;10008;28;;;;;10000.0;0.0
4;18900;VOLCANIC_ROCK_VOUCHER_10250;2.0;21.0;;;;;3;21;;;;;2.5;-170.89996337890625
4;18900;SQUID_INK;1977.0;31.0;;;;;1981;31;;;;;1979.0;0.0
4;18900;VOLCANIC_ROCK;9911.0;100.0;9910.0;76.0;;;9912;107;9913.0;76.0;;;9911.5;0.0
4;18900;VOLCANIC_ROCK_VOUCHER_10500;0.0;21.0;;;;;2;21;;;;;1.0;-5.0
4;18900;MAGNIFICENT_MACARONS;771.0;14.0;768.0;20.0;762.0;30.0;779;7;787.0;30.0;793.0;20.0;775.0;0.0
4;18900;VOLCANIC_ROCK_VOUCHER_10000;35.0;21.0;;;;;36;21;;;;;35.5;250.5
4;18900;CROISSANTS;4300.0;94.0;;;;;4302;88;;;;;4301.0;0.0
4;18900;DJEMBES;13369.0;58.0;;;;;13371;58;;;;;13370.0;0.0
4;18900;KELP;2036.0;31.0;;;;;2039;31;;;;;2037.5;0.0
4;18900;JAMS;6456.0;46.0;6455.0;130.0;;;6457;50;6458.0;130.0;;;6456.5;0.0
4;18900;VOLCANIC_ROCK_VOUCHER_9750;176.0;21.0;;;;;177;21;;;;;176.5;604.1796875
4;18900;PICNIC_BASKET1;58366.0;1.0;58365.0;20.0;58364.0;21.0;58375;1;58376.0;20.0;58377.0;21.0;58370.5;0.0
4;18900;PICNIC_BASKET2;30188.0;1.0;30187.0;41.0;;;30193;21;30194.0;21.0;;;30190.5;0.0
4;19000;MAGNIFICENT_MACARONS;769.0;20.0;767.0;15.0;761.0;23.0;777;10;786.0;23.0;792.0;15.0;773.0;0.0
4;19000;DJEMBES;13369.0;58.0;;;;;13371;58;;;;;13370.0;0.0
4;19000;VOLCANIC_ROCK_VOUCHER_10500;1.0;5.0;0.0;15.0;;;2;15;;;;;1.5;-5.0
4;19000;PICNIC_BASKET2;30188.0;35.0;;;;;30194;15;30195.0;20.0;;;30191.0;0.0
4;19000;CROISSANTS;4300.0;123.0;;;;;4301;45;4302.0;78.0;;;4300.5;0.0
4;19000;VOLCANIC_ROCK_VOUCHER_9500;412.0;20.0;;;;;413;15;;;;;412.5;-6.0
4;19000;PICNIC_BASKET1;58369.0;15.0;58368.0;20.0;;;58380;15;58381.0;20.0;;;58374.5;0.0
4;19000;VOLCANIC_ROCK_VOUCHER_9750;176.0;20.0;;;;;177;15;;;;;176.5;634.3916015625
4;19000;SQUID_INK;1979.0;22.0;;;;;1982;23;;;;;1980.5;0.0
4;19000;KELP;2036.0;22.0;;;;;2039;23;;;;;2037.5;0.0
4;19000;JAMS;6456.0;78.0;6455.0;125.0;;;6457;78;6458.0;125.0;;;6456.5;0.0
4;19000;VOLCANIC_ROCK_VOUCHER_10000;31.0;20.0;;;;;32;15;;;;;31.5;344.85003662109375
4;19000;VOLCANIC_ROCK;9910.0;131.0;9909.0;77.0;;;9912;208;;;;;9911.0;0.0
4;19000;RAINFOREST_RESIN;9992.0;29.0;;;;;10008;29;;;;;10000.0;0.0
4;19000;VOLCANIC_ROCK_VOUCHER_10250;2.0;20.0;;;;;3;15;;;;;2.5;-171.9599609375
4;19100;VOLCANIC_ROCK_VOUCHER_10250;2.0;19.0;;;;;3;19;;;;;2.5;-171.3599853515625
4;19100;SQUID_INK;1979.0;32.0;;;;;1982;31;;;;;1980.5;0.0
4;19100;VOLCANIC_ROCK_VOUCHER_10500;0.0;19.0;;;;;2;19;;;;;1.0;-5.0
4;19100;RAINFOREST_RESIN;9992.0;30.0;;;;;10008;30;;;;;10000.0;0.0
4;19100;VOLCANIC_ROCK;9911.0;121.0;9910.0;44.0;;;9912;121;9913.0;44.0;;;9911.5;0.0
4;19100;DJEMBES;13370.0;69.0;;;;;13372;69;;;;;13371.0;0.0
4;19100;KELP;2036.0;32.0;;;;;2039;31;;;;;2037.5;0.0
4;19100;JAMS;6455.0;216.0;;;;;6457;216;;;;;6456.0;0.0
4;19100;VOLCANIC_ROCK_VOUCHER_10000;28.0;19.0;;;;;29;19;;;;;28.5;413.0775146484375
4;19100;VOLCANIC_ROCK_VOUCHER_9750;174.0;19.0;;;;;175;19;;;;;174.5;699.841796875
4;19100;PICNIC_BASKET2;30187.0;19.0;30186.0;21.0;;;30192;2;30193.0;38.0;;;30189.5;0.0
4;19100;PICNIC_BASKET1;58371.0;2.0;58370.0;17.0;58369.0;21.0;58380;2;58381.0;17.0;58382.0;21.0;58375.5;0.0
4;19100;MAGNIFICENT_MACARONS;768.0;14.0;765.0;17.0;759.0;29.0;776;7;784.0;29.0;790.0;17.0;772.0;0.0
4;19100;VOLCANIC_ROCK_VOUCHER_9500;412.0;19.0;;;;;413;19;;;;;412.5;-6.0
4;19100;CROISSANTS;4300.0;116.0;;;;;4302;116;;;;;4301.0;0.0
4;19200;PICNIC_BASKET2;30184.0;20.0;30183.0;22.0;;;30189;2;30190.0;40.0;;;30186.5;0.0
4;19200;VOLCANIC_ROCK_VOUCHER_9500;415.0;20.0;;;;;416;20;;;;;415.5;-6.0
4;19200;PICNIC_BASKET1;58373.0;2.0;58372.0;18.0;58371.0;22.0;58382;2;58383.0;40.0;;;58377.5;0.0
4;19200;RAINFOREST_RESIN;10000.0;5.0;9992.0;28.0;;;10008;28;;;;;10004.0;0.0
4;19200;VOLCANIC_ROCK_VOUCHER_9750;178.0;20.0;;;;;179;20;;;;;178.5;517.2626953125
4;19200;MAGNIFICENT_MACARONS;774.0;5.0;769.0;10.0;767.0;18.0;777;5;786.0;25.0;792.0;18.0;775.5;0.0
4;19200;SQUID_INK;1980.0;2.0;1979.0;27.0;;;1982;2;1983.0;25.0;;;1981.0;0.0
4;19200;KELP;2036.0;29.0;;;;;2039;27;;;;;2037.5;0.0
4;19200;CROISSANTS;4301.0;51.0;4300.0;96.0;;;4302;147;;;;;4301.5;0.0
4;19200;JAMS;6455.0;250.0;;;;;6457;250;;;;;6456.0;0.0
4;19200;VOLCANIC_ROCK_VOUCHER_10000;33.0;20.0;;;;;34;20;;;;;33.5;297.07745361328125
4;19200;VOLCANIC_ROCK_VOUCHER_10250;2.0;20.0;;;;;3;20;;;;;2.5;-154.3800048828125
4;19200;VOLCANIC_ROCK;9914.0;125.0;9913.0;77.0;;;9915;125;9916.0;77.0;;;9914.5;0.0
4;19200;DJEMBES;13371.0;70.0;;;;;13372;70;;;;;13371.5;0.0
4;19200;VOLCANIC_ROCK_VOUCHER_10500;0.0;20.0;;;;;2;20;;;;;1.0;-5.0
4;19300;VOLCANIC_ROCK_VOUCHER_10500;0.0;15.0;;;;;2;15;;;;;1.0;-5.0
4;19300;VOLCANIC_ROCK;9915.0;113.0;9914.0;78.0;;;9916;113;9917.0;78.0;;;9915.5;0.0
4;19300;MAGNIFICENT_MACARONS;771.0;20.0;768.0;14.0;762.0;27.0;779;10;787.0;27.0;793.0;14.0;775.0;0.0
4;19300;DJEMBES;13372.0;21.0;13371.0;43.0;;;13373;64;;;;;13372.5;0.0
4;19300;KELP;2036.0;32.0;;;;;2039;28;;;;;2037.5;0.0
4;19300;CROISSANTS;4301.0;49.0;4300.0;82.0;;;4302;131;;;;;4301.5;0.0
4;19300;JAMS;6455.0;263.0;;;;;6456;10;6457.0;263.0;;;6455.5;0.0
4;19300;VOLCANIC_ROCK_VOUCHER_10000;27.0;15.0;;;;;28;15;;;;;27.5;475.9420166015625
4;19300;VOLCANIC_ROCK_VOUCHER_9750;181.0;15.0;;;;;182;15;;;;;181.5;320.626953125
4;19300;PICNIC_BASKET2;30184.0;1.0;30183.0;35.0;;;30189;15;30190.0;21.0;;;30186.5;0.0
4;19300;PICNIC_BASKET1;58374.0;15.0;58373.0;21.0;;;58384;15;58385.0;21.0;;;58379.0;0.0
4;19300;RAINFOREST_RESIN;9992.0;30.0;;;;;10008;30;;;;;10000.0;0.0
4;19300;VOLCANIC_ROCK_VOUCHER_9500;416.0;15.0;;;;;417;15;;;;;416.5;-6.0
4;19300;VOLCANIC_ROCK_VOUCHER_10250;2.0;15.0;;;;;3;15;;;;;2.5;-150.60003662109375
4;19300;SQUID_INK;1978.0;32.0;;;;;1981;28;;;;;1979.5;0.0
4;19400;SQUID_INK;1978.0;28.0;;;;;1981;28;;;;;1979.5;0.0
4;19400;KELP;2036.0;28.0;;;;;2040;28;;;;;2038.0;0.0
4;19400;JAMS;6456.0;90.0;6455.0;197.0;;;6457;90;6458.0;197.0;;;6456.5;0.0
4;19400;VOLCANIC_ROCK_VOUCHER_10000;31.0;13.0;;;;;32;13;;;;;31.5;405.1585083007813
4;19400;RAINFOREST_RESIN;9992.0;33.0;;;;;10008;33;;;;;10000.0;0.0
4;19400;VOLCANIC_ROCK_VOUCHER_10250;2.0;13.0;;;;;3;13;;;;;2.5;-157.70001220703125
4;19400;VOLCANIC_ROCK;9913.0;120.0;9912.0;74.0;;;9915;194;;;;;9914.0;0.0
4;19400;DJEMBES;13372.0;65.0;;;;;13373;24;13374.0;41.0;;;13372.5;0.0
4;19400;MAGNIFICENT_MACARONS;770.0;16.0;768.0;13.0;762.0;28.0;778;8;787.0;28.0;793.0;13.0;774.0;0.0
4;19400;VOLCANIC_ROCK_VOUCHER_10500;0.0;13.0;;;;;2;13;;;;;1.0;-5.0
4;19400;PICNIC_BASKET2;30188.0;13.0;30187.0;24.0;;;30194;37;;;;;30191.0;0.0
4;19400;VOLCANIC_ROCK_VOUCHER_9500;415.0;13.0;;;;;416;13;;;;;415.5;-6.0
4;19400;CROISSANTS;4301.0;143.0;;;;;4302;53;4303.0;90.0;;;4301.5;0.0
4;19400;PICNIC_BASKET1;58381.0;13.0;58380.0;24.0;;;58392;13;58393.0;24.0;;;58386.5;0.0
4;19400;VOLCANIC_ROCK_VOUCHER_9750;178.0;13.0;;;;;179;13;;;;;178.5;517.92578125
4;19500;VOLCANIC_ROCK_VOUCHER_9750;178.0;18.0;;;;;179;18;;;;;178.5;507.9775390625
4;19500;PICNIC_BASKET2;30185.0;39.0;;;;;30191;18;30192.0;21.0;;;30188.0;0.0
4;19500;PICNIC_BASKET1;58382.0;18.0;58381.0;21.0;;;58393;18;58394.0;21.0;;;58387.5;0.0
4;19500;VOLCANIC_ROCK_VOUCHER_9500;413.0;18.0;;;;;414;18;;;;;413.5;-6.0
4;19500;CROISSANTS;4301.0;98.0;;;;;4302;98;;;;;4301.5;0.0
4;19500;MAGNIFICENT_MACARONS;765.0;10.0;762.0;18.0;756.0;27.0;773;5;781.0;27.0;787.0;18.0;769.0;0.0
4;19500;VOLCANIC_ROCK_VOUCHER_10250;2.0;18.0;;;;;3;18;;;;;2.5;-166.82000732421875
4;19500;KELP;2036.0;27.0;;;;;2040;27;;;;;2038.0;0.0
4;19500;SQUID_INK;1981.0;29.0;;;;;1982;2;1984.0;27.0;;;1981.5;0.0
4;19500;VOLCANIC_ROCK_VOUCHER_10500;0.0;18.0;;;;;2;18;;;;;1.0;-5.0
4;19500;RAINFOREST_RESIN;10000.0;3.0;9997.0;3.0;9992.0;30.0;10008;30;;;;;10004.0;0.0
4;19500;VOLCANIC_ROCK;9912.0;156.0;9911.0;44.0;;;9913;149;9914.0;44.0;;;9912.5;0.0
4;19500;DJEMBES;13373.0;55.0;;;;;13374;55;;;;;13373.5;0.0
4;19500;JAMS;6456.0;59.0;6455.0;194.0;;;6457;59;6458.0;194.0;;;6456.5;0.0
4;19500;VOLCANIC_ROCK_VOUCHER_10000;31.0;18.0;;;;;32;18;;;;;31.5;408.7809753417969
4;19600;SQUID_INK;1984.0;31.0;;;;;1987;31;;;;;1985.5;0.0
4;19600;CROISSANTS;4301.0;115.0;;;;;4302;115;;;;;4301.5;0.0
4;19600;JAMS;6456.0;59.0;6455.0;132.0;;;6457;59;6458.0;132.0;;;6456.5;0.0
4;19600;VOLCANIC_ROCK_VOUCHER_10000;34.0;12.0;;;;;35;12;;;;;34.5;363.3190307617187
4;19600;VOLCANIC_ROCK_VOUCHER_10250;2.0;12.0;;;;;3;12;;;;;2.5;-156.15997314453125
4;19600;VOLCANIC_ROCK;9914.0;106.0;9913.0;74.0;;;9915;106;9916.0;74.0;;;9914.5;0.0
4;19600;DJEMBES;13373.0;55.0;;;;;13374;55;;;;;13373.5;0.0
4;19600;VOLCANIC_ROCK_VOUCHER_10500;0.0;12.0;;;;;2;12;;;;;1.0;-5.0
4;19600;KELP;2036.0;31.0;;;;;2040;31;;;;;2038.0;0.0
4;19600;PICNIC_BASKET2;30184.0;1.0;30183.0;28.0;;;30189;12;30190.0;17.0;;;30186.5;0.0
4;19600;VOLCANIC_ROCK_VOUCHER_9500;415.0;12.0;;;;;416;12;;;;;415.5;-6.0
4;19600;PICNIC_BASKET1;58382.0;1.0;58381.0;28.0;;;58392;12;58393.0;17.0;;;58387.0;0.0
4;19600;RAINFOREST_RESIN;9992.0;26.0;;;;;10008;26;;;;;10000.0;0.0
4;19600;VOLCANIC_ROCK_VOUCHER_9750;179.0;12.0;;;;;180;12;;;;;179.5;477.578125
4;19600;MAGNIFICENT_MACARONS;767.0;12.0;764.0;11.0;758.0;30.0;775;6;783.0;30.0;789.0;11.0;771.0;0.0
4;19700;RAINFOREST_RESIN;10002.0;4.0;9992.0;31.0;;;10008;31;;;;;10005.0;0.0
4;19700;VOLCANIC_ROCK_VOUCHER_9500;414.0;12.0;;;;;415;12;;;;;414.5;-6.0
4;19700;VOLCANIC_ROCK_VOUCHER_10250;2.0;12.0;;;;;3;12;;;;;2.5;-161.1600341796875
4;19700;SQUID_INK;1986.0;3.0;1984.0;31.0;;;1987;31;;;;;1986.5;0.0
4;19700;VOLCANIC_ROCK_VOUCHER_10500;0.0;12.0;;;;;2;12;;;;;1.0;-5.0
4;19700;VOLCANIC_ROCK;9913.0;108.0;9912.0;63.0;;;9914;108;9915.0;63.0;;;9913.5;0.0
4;19700;DJEMBES;13373.0;64.0;;;;;13375;64;;;;;13374.0;0.0
4;19700;CROISSANTS;4301.0;143.0;;;;;4302;143;;;;;4301.5;0.0
4;19700;MAGNIFICENT_MACARONS;767.0;12.0;764.0;10.0;758.0;29.0;775;6;784.0;29.0;790.0;10.0;771.0;0.0
4;19700;JAMS;6455.0;239.0;;;;;6457;239;;;;;6456.0;0.0
4;19700;VOLCANIC_ROCK_VOUCHER_10000;31.0;12.0;;;;;32;12;;;;;31.5;406.6500244140625
4;19700;KELP;2038.0;3.0;2036.0;31.0;;;2039;31;;;;;2038.5;0.0
4;19700;VOLCANIC_ROCK_VOUCHER_9750;177.0;12.0;;;;;178;12;;;;;177.5;557.359375
4;19700;PICNIC_BASKET2;30186.0;2.0;30185.0;33.0;;;30191;12;30192.0;23.0;;;30188.5;0.0
4;19700;PICNIC_BASKET1;58381.0;2.0;58380.0;10.0;58379.0;23.0;58390;2;58391.0;10.0;58392.0;23.0;58385.5;0.0
4;19800;DJEMBES;13373.0;59.0;;;;;13374;15;13375.0;44.0;;;13373.5;0.0
4;19800;MAGNIFICENT_MACARONS;768.0;20.0;765.0;19.0;759.0;20.0;776;10;784.0;20.0;790.0;19.0;772.0;0.0
4;19800;VOLCANIC_ROCK_VOUCHER_10500;0.0;20.0;;;;;2;20;;;;;1.0;-5.0
4;19800;PICNIC_BASKET2;30185.0;8.0;30183.0;20.0;30182.0;15.0;30188;1;30189.0;34.0;;;30186.5;0.0
4;19800;VOLCANIC_ROCK_VOUCHER_9500;415.0;20.0;;;;;416;20;;;;;415.5;-6.0
4;19800;CROISSANTS;4300.0;135.0;;;;;4302;135;;;;;4301.0;0.0
4;19800;PICNIC_BASKET1;58381.0;8.0;58377.0;1.0;58376.0;19.0;58386;1;58387.0;19.0;58388.0;15.0;58383.5;0.0
4;19800;VOLCANIC_ROCK_VOUCHER_9750;179.0;20.0;;;;;180;20;;;;;179.5;478.6826171875
4;19800;KELP;2036.0;21.0;;;;;2039;21;;;;;2037.5;0.0
4;19800;SQUID_INK;1983.0;21.0;;;;;1987;21;;;;;1985.0;0.0
4;19800;JAMS;6454.0;185.0;;;;;6456;185;;;;;6455.0;0.0
4;19800;VOLCANIC_ROCK_VOUCHER_10000;36.0;20.0;;;;;37;20;;;;;36.5;321.7940673828125
4;19800;RAINFOREST_RESIN;9992.0;32.0;;;;;10003;4;10008.0;32.0;;;9997.5;0.0
4;19800;VOLCANIC_ROCK_VOUCHER_10250;2.0;20.0;;;;;3;20;;;;;2.5;-155.79998779296875
4;19800;VOLCANIC_ROCK;9914.0;102.0;9913.0;67.0;;;9915;102;9916.0;67.0;;;9914.5;0.0
4;19900;VOLCANIC_ROCK_VOUCHER_10250;2.0;14.0;;;;;3;14;;;;;2.5;-155.6199951171875
4;19900;KELP;2036.0;22.0;;;;;2039;22;;;;;2037.5;0.0
4;19900;SQUID_INK;1989.0;22.0;;;;;1992;22;;;;;1990.5;0.0
4;19900;VOLCANIC_ROCK_VOUCHER_10500;0.0;14.0;;;;;2;14;;;;;1.0;-5.0
4;19900;RAINFOREST_RESIN;9992.0;33.0;;;;;10008;33;;;;;10000.0;0.0
4;19900;VOLCANIC_ROCK;9914.0;144.0;9913.0;44.0;;;9915;144;9916.0;44.0;;;9914.5;0.0
4;19900;DJEMBES;13374.0;68.0;;;;;13375;68;;;;;13374.5;0.0
4;19900;JAMS;6454.0;228.0;;;;;6456;228;;;;;6455.0;0.0
4;19900;VOLCANIC_ROCK_VOUCHER_10000;29.0;14.0;;;;;30;14;;;;;29.5;477.5549926757813
4;19900;VOLCANIC_ROCK_VOUCHER_9750;178.0;14.0;;;;;180;14;;;;;179.0;483.71484375
4;19900;PICNIC_BASKET2;30183.0;1.0;30182.0;41.0;;;30188;14;30189.0;28.0;;;30185.5;0.0
4;19900;PICNIC_BASKET1;58384.0;1.0;58383.0;13.0;58382.0;28.0;58393;1;58394.0;13.0;58395.0;28.0;58388.5;0.0
4;19900;VOLCANIC_ROCK_VOUCHER_9500;415.0;14.0;;;;;416;14;;;;;415.5;-6.0
4;19900;CROISSANTS;4301.0;56.0;4300.0;56.0;;;4302;112;;;;;4301.5;0.0
4;19900;MAGNIFICENT_MACARONS;767.0;10.0;765.0;13.0;759.0;21.0;775;5;784.0;21.0;790.0;13.0;771.0;0.0
4;20000;PICNIC_BASKET2;30181.0;17.0;30180.0;26.0;;;30186;2;30187.0;41.0;;;30183.5;0.0
4;20000;VOLCANIC_ROCK_VOUCHER_9500;414.0;17.0;;;;;415;17;;;;;414.5;-6.0
4;20000;PICNIC_BASKET1;58381.0;2.0;58380.0;15.0;58379.0;26.0;58390;2;58391.0;41.0;;;58385.5;0.0
4;20000;RAINFOREST_RESIN;9992.0;28.0;;;;;10008;28;;;;;10000.0;0.0
4;20000;VOLCANIC_ROCK_VOUCHER_9750;178.0;17.0;;;;;179;17;;;;;178.5;518.052734375
4;20000;MAGNIFICENT_MACARONS;767.0;14.0;765.0;15.0;759.0;29.0;775;7;784.0;29.0;790.0;15.0;771.0;0.0
4;20000;SQUID_INK;1990.0;31.0;;;;;1993;31;;;;;1991.5;0.0
4;20000;CROISSANTS;4301.0;35.0;4300.0;56.0;;;4302;91;;;;;4301.5;0.0
4;20000;JAMS;6455.0;56.0;6454.0;122.0;;;6456;56;6457.0;122.0;;;6455.5;0.0
4;20000;VOLCANIC_ROCK_VOUCHER_10000;29.0;17.0;;;;;30;17;;;;;29.5;481.860595703125
4;20000;VOLCANIC_ROCK_VOUCHER_10250;2.0;17.0;;;;;3;17;;;;;2.5;-161.6600341796875
4;20000;VOLCANIC_ROCK;9913.0;128.0;9912.0;58.0;;;9914;134;9915.0;58.0;;;9913.5;0.0
4;20000;VOLCANIC_ROCK_VOUCHER_10500;0.0;17.0;;;;;2;17;;;;;1.0;-5.0
4;20000;DJEMBES;13374.0;73.0;;;;;13375;26;13376.0;47.0;;;13374.5;0.0
4;20000;KELP;2036.0;31.0;;;;;2039;31;;;;;2037.5;0.0
4;20100;VOLCANIC_ROCK;9913.0;161.0;;;;;9915;161;;;;;9914.0;0.0
