timestamp,buyer,seller,symbol,currency,price,quantity
294100,,SUBMISSION,KELP,SEASHELLS,2026,10
294100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,3,2
294200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,10
294400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,16
294500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,4
294600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,14
294600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,1
294800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,2
294800,,SUBMISSION,KELP,SEASHELLS,2026,1
294800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,16
294900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,11
294900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,2
294900,,SUBMISSION,MAGNIFICENT_MACARONS,SEASHELLS,760,6
295200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
295400,,SUBMISSION,MAGNIFICENT_MACARONS,SEASHELLS,766,3
295400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,10
295400,,SUBMISSION,KELP,SEASHELLS,2026,1
295400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,1
295500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,33,1
295500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
295500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,33,6
295600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,33,17
295600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,33,1
295700,SUBMISSION,,KELP,SEASHELLS,2024,1
295700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,6
295900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10003,12
296000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,419,18
296000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,3,18
296000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,3,2
296000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,5
296000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,419,2
296100,,SUBMISSION,KELP,SEASHELLS,2026,1
296100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,31,17
296200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,32,1
296200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,32,15
296200,,SUBMISSION,KELP,SEASHELLS,2025,1
296300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,1
296300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,18
296400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,10
296400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,2
296500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,20
296500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
296500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,2
296700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
296700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,11
296700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
297000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,10
297000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
297200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,20
297200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
297200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
297300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,19
297300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,1
297500,,SUBMISSION,KELP,SEASHELLS,2026,1
297500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,16
297600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,403,6
297600,,SUBMISSION,KELP,SEASHELLS,2025,11
297800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,7
297800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
297900,SUBMISSION,,KELP,SEASHELLS,2024,1
298000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,10
298000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,1
298000,SUBMISSION,,KELP,SEASHELLS,2024,3
298200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,10
298200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
298200,,SUBMISSION,KELP,SEASHELLS,2025,1
298300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,17
298300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,2
298400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,5
298500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,3,18
298700,SUBMISSION,,KELP,SEASHELLS,2024,4
298900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,1
298900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,6
299000,SUBMISSION,,KELP,SEASHELLS,2024,2
299000,SUBMISSION,,KELP,SEASHELLS,2024,13
299100,,SUBMISSION,KELP,SEASHELLS,2025,3
299100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,6
299100,,SUBMISSION,KELP,SEASHELLS,2024,6
299200,SUBMISSION,,KELP,SEASHELLS,2023,1
299200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,10
299200,,SUBMISSION,KELP,SEASHELLS,2025,1
299300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,20
299300,,SUBMISSION,KELP,SEASHELLS,2025,1
299500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,18
299500,,SUBMISSION,KELP,SEASHELLS,2025,13
299500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,8
299600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,13
299600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,2
299800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,404,19
299800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,19
299800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,2
299800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,404,2
299900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,12
299900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
300000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,2
300000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,18
300100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,10
300100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,9
300200,,SUBMISSION,KELP,SEASHELLS,2025,1
300200,,SUBMISSION,MAGNIFICENT_MACARONS,SEASHELLS,771,5
300200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,5
300400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,12
300400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,1
300500,SUBMISSION,,KELP,SEASHELLS,2024,6
300600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,8
300800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,3
300900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,2
301100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,1
301100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,402,3
301100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,12
301200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
301200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
301200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,12
301400,,SUBMISSION,KELP,SEASHELLS,2025,1
301400,,SUBMISSION,KELP,SEASHELLS,2025,4
301500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,1
301500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,16
301600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,17
301700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,12
301700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,1
301800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,5
301900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,13
301900,,SUBMISSION,KELP,SEASHELLS,2026,2
302000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,19
302000,,SUBMISSION,KELP,SEASHELLS,2025,2
302000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,1
302200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,10
302200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,2
302300,,SUBMISSION,KELP,SEASHELLS,2025,1
302300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,1
302400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,14
302400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,1
302400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,5
302700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,15
302800,,SUBMISSION,KELP,SEASHELLS,2024,1
302900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,2
302900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,19
302900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,5
303200,SUBMISSION,,KELP,SEASHELLS,2023,13
303200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,18
303300,,SUBMISSION,KELP,SEASHELLS,2025,11
303300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,11
303400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,13
303400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,2
303500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,3
303600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,12
303800,,SUBMISSION,KELP,SEASHELLS,2024,2
303800,,SUBMISSION,KELP,SEASHELLS,2023,2
303800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,3
303900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,3
304000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,10
304000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
304100,SUBMISSION,,KELP,SEASHELLS,2022,2
304100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,18
304100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
304200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
304200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,10
304400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,1
304400,,SUBMISSION,KELP,SEASHELLS,2024,1
304400,SUBMISSION,,KELP,SEASHELLS,2022,9
304500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,2
304500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,19
304600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,5
304800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,18
304800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
305000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,10
305000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,1
305200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,17
305200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
305300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
305300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,20
305400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,3
305600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,13
305600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,1
305700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,13
305700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
305800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,1
305800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,14
305800,,SUBMISSION,KELP,SEASHELLS,2023,2
305800,SUBMISSION,,KELP,SEASHELLS,2022,2
305900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,16
305900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,30,2
306000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,18
306000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
306100,SUBMISSION,,KELP,SEASHELLS,2022,2
306100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,18
306200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
306200,,SUBMISSION,KELP,SEASHELLS,2023,9
306200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,6
306200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,17
306300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,4
306400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,17
306500,,SUBMISSION,MAGNIFICENT_MACARONS,SEASHELLS,766,2
306500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10003,10
306600,,SUBMISSION,KELP,SEASHELLS,2024,7
306900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10003,9
307000,SUBMISSION,,KELP,SEASHELLS,2022,1
307100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,5
307700,SUBMISSION,,KELP,SEASHELLS,2023,12
307700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,31,13
307700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,31,1
307900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,6
308000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,31,14
308200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,13
308200,,SUBMISSION,KELP,SEASHELLS,2024,1
308300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,32,2
308600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,2
308600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,29,15
309000,,SUBMISSION,KELP,SEASHELLS,2024,1
309100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,18
309300,,SUBMISSION,KELP,SEASHELLS,2024,2
309300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,4
309500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,5
309700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,3
309700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,18
309700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
309800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,11
309800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,1
309800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
309800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
309900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,7
310100,,SUBMISSION,KELP,SEASHELLS,2023,2
310900,,SUBMISSION,KELP,SEASHELLS,2024,1
311000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,20
311000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,2
311400,SUBMISSION,,KELP,SEASHELLS,2023,1
311400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,9
311600,,SUBMISSION,KELP,SEASHELLS,2024,1
311600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
311600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,14
311600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,6
311800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,13
311900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,12
312000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,12
312100,,SUBMISSION,KELP,SEASHELLS,2024,8
312100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,18
312200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,3
312200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
312200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,14
312300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
312400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,18
312400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
312500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,21,15
312500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,21,2
312700,,SUBMISSION,KELP,SEASHELLS,2024,1
312700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,23,12
312800,,SUBMISSION,KELP,SEASHELLS,2024,1
312800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,22,13
312800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,22,2
312900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
313000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,10
313000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,2
313200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,14
313200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
313300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,16
313300,,SUBMISSION,MAGNIFICENT_MACARONS,SEASHELLS,788,2
313400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,1
313400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,7
313400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,15
313600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,22,19
313600,SUBMISSION,,KELP,SEASHELLS,2022,1
313800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,11
313800,SUBMISSION,,KELP,SEASHELLS,2023,9
313900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,2
313900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,20
313900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
314000,,SUBMISSION,KELP,SEASHELLS,2024,1
314100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,11
314100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,1
314200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,3,2
314200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,3,17
314200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,402,2
314200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,402,17
314300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,20
314300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
314300,SUBMISSION,,KELP,SEASHELLS,2022,1
314400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,19
314400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,1
314600,SUBMISSION,,KELP,SEASHELLS,2022,13
314800,SUBMISSION,,KELP,SEASHELLS,2023,1
314800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,16
314900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,2
314900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,18
315000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,2
315000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,13
315100,,SUBMISSION,KELP,SEASHELLS,2024,1
315100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,14
315100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,5
315100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,1
315200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,1
315200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,19
315200,SUBMISSION,,KELP,SEASHELLS,2023,5
315300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,17
315300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,2
315400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,1
315400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,20
315500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,5
315500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,12
315500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,2
315700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,405,1
315700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,2,13
315700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,2,1
315700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,405,6
315700,,SUBMISSION,KELP,SEASHELLS,2024,1
315700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,405,12
315700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,2,12
315700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,2
315900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
316000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,1
316500,,SUBMISSION,KELP,SEASHELLS,2024,1
316800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,2
316800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,17
316900,,SUBMISSION,KELP,SEASHELLS,2024,8
317200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,25,20
317300,,SUBMISSION,KELP,SEASHELLS,2024,1
317300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,12
317500,SUBMISSION,,KELP,SEASHELLS,2022,5
317500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,20
317500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,2
317600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,2
317600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,28,4
317600,,SUBMISSION,KELP,SEASHELLS,2023,2
317700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,26,11
317800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,16
317800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,15
317800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
317800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,4
317900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,10
318000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,27,18
318000,,SUBMISSION,MAGNIFICENT_MACARONS,SEASHELLS,796,5
318100,,SUBMISSION,KELP,SEASHELLS,2022,4
318100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
318200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,17
318200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,24,1
