timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex,day
757900,670.0,671.5,1.1,10.5,-3.5,205.285059,45.0,1
758000,675.5,677.0,1.1,10.5,-3.5,205.5517289,45.0,1
758100,675.0,676.5,1.1,10.5,-3.5,205.6942505,45.0,1
758200,673.0,674.5,1.1,10.5,-3.5,205.5213724,45.0,1
758300,674.5,676.0,1.1,10.5,-3.5,205.6503454,45.0,1
758400,672.5,674.0,1.1,10.5,-3.5,205.8422906,45.0,1
758500,674.5,676.0,1.1,10.5,-3.5,206.0034357,45.0,1
758600,672.0,673.5,1.1,10.5,-3.5,205.923544,45.0,1
758700,669.0,670.5,1.1,10.5,-3.5,205.6007952,45.0,1
758800,668.5,670.0,1.1,10.5,-3.5,205.6045666,45.0,1
758900,665.0,666.5,1.1,10.5,-3.5,205.4015948,45.0,1
759000,667.5,669.0,1.1,10.5,-3.5,205.7128778,45.0,1
759100,665.0,666.5,1.1,10.5,-3.5,205.5493693,45.0,1
759200,664.5,666.0,1.1,10.5,-3.5,205.3980717,45.0,1
759300,662.5,664.0,1.1,10.5,-3.5,205.4904821,45.0,1
759400,661.5,663.0,1.1,10.5,-3.5,205.6382965,45.0,1
759500,663.0,664.5,1.1,10.5,-3.5,205.7952785,45.0,1
759600,660.5,662.0,1.1,10.5,-3.5,206.096798,45.0,1
759700,664.0,665.5,1.1,10.5,-3.5,206.4806093,45.0,1
759800,667.0,668.5,1.1,10.5,-3.5,206.4156287,45.0,1
759900,662.5,664.0,1.1,10.5,-3.5,206.2804893,45.0,1
760000,667.0,668.5,1.1,10.5,-3.5,206.3959021,45.0,1
760100,668.0,669.5,1.1,10.5,-3.5,206.3618618,45.0,1
760200,668.0,669.5,1.1,10.5,-3.5,206.3974617,45.0,1
760300,666.5,668.0,1.1,10.5,-3.5,206.4907253,45.0,1
760400,669.5,671.0,1.1,10.5,-3.5,206.7187772,45.0,1
760500,670.0,671.5,1.1,10.5,-3.5,206.6382906,45.0,1
760600,666.5,668.0,1.1,10.5,-3.5,206.6245218,45.0,1
760700,668.5,670.0,1.1,10.5,-3.5,206.8319359,45.0,1
760800,666.5,668.0,1.1,10.5,-3.5,206.7766163,45.0,1
760900,665.0,666.5,1.1,10.5,-3.5,206.7564423,45.0,1
761000,667.0,668.5,1.1,10.5,-3.5,206.8580483,45.0,1
761100,670.5,672.0,1.1,10.5,-3.5,207.0604693,45.0,1
761200,672.0,673.5,1.1,10.5,-3.5,206.9779286,45.0,1
761300,674.5,676.0,1.1,10.5,-3.5,207.0789367,45.0,1
761400,675.0,676.5,1.1,10.5,-3.5,207.11944,45.0,1
761500,674.0,675.5,1.1,10.5,-3.5,207.0027328,45.0,1
761600,674.0,675.5,1.1,10.5,-3.5,207.0849899,45.0,1
761700,671.5,673.0,1.1,10.5,-3.5,206.8505223,45.0,1
761800,672.5,674.0,1.1,10.5,-3.5,207.1217687,45.0,1
761900,672.5,674.0,1.1,10.5,-3.5,207.0556721,45.0,1
762000,668.5,670.0,1.1,10.5,-3.5,206.8826246,45.0,1
762100,669.5,671.0,1.1,10.5,-3.5,206.9037822,45.0,1
762200,672.5,674.0,1.1,10.5,-3.5,206.8809607,45.0,1
762300,672.0,673.5,1.1,10.5,-3.5,206.8443423,45.0,1
762400,672.5,674.0,1.1,10.5,-3.5,207.1905953,45.0,1
762500,665.0,666.5,1.1,10.5,-3.5,206.9378969,45.0,1
762600,666.5,668.0,1.1,10.5,-3.0,207.1503845,45.0,1
762700,663.0,664.5,1.1,10.5,-3.0,206.9737011,45.0,1
762800,664.0,665.5,1.1,10.5,-3.0,207.2853291,45.0,1
762900,661.0,662.5,1.1,10.5,-3.0,207.0278766,45.0,1
763000,659.0,660.5,1.1,10.5,-3.0,206.9975795,45.0,1
763100,655.5,657.0,1.1,10.5,-3.0,206.8396112,45.0,1
763200,656.0,657.5,1.1,10.5,-3.0,207.1241964,45.0,1
763300,653.5,655.0,1.1,10.5,-3.0,207.0671294,45.0,1
763400,656.0,657.5,1.1,10.5,-3.0,207.0836994,45.0,1
763500,656.5,658.0,1.1,10.5,-3.0,207.5451089,45.0,1
763600,654.5,656.0,1.1,10.5,-3.0,207.2627466,45.0,1
763700,651.5,653.0,1.1,10.5,-3.0,207.1219831,45.0,1
763800,646.5,648.0,1.1,10.5,-3.0,206.9837843,45.0,1
763900,647.5,649.0,1.1,10.5,-3.0,207.1621779,45.0,1
764000,647.0,648.5,1.1,10.5,-3.0,207.2129272,45.0,1
764100,643.5,645.0,1.1,10.5,-3.0,207.0875117,45.0,1
764200,644.0,645.5,1.1,10.5,-3.0,206.6868883,45.0,1
764300,644.0,646.0,1.1,10.5,-3.0,206.5414137,45.0,1
764400,646.0,647.5,1.1,10.5,-3.0,206.6929099,45.0,1
764500,647.0,648.5,1.1,10.5,-3.0,206.7275555,45.0,1
764600,646.0,647.5,1.1,10.5,-3.0,206.5070587,45.0,1
764700,650.5,652.0,1.1,10.5,-3.0,206.673705,45.0,1
764800,647.0,648.5,1.1,10.5,-3.0,206.5582998,45.0,1
764900,651.0,652.5,1.1,10.5,-3.0,206.7058225,45.0,1
765000,652.0,653.5,1.1,10.5,-3.0,207.0609825,45.0,1
765100,655.0,656.5,1.1,10.5,-3.0,207.406953,45.0,1
765200,653.0,654.5,1.1,10.5,-3.0,207.2597652,45.0,1
765300,652.0,653.5,1.1,10.5,-3.0,207.4274918,45.0,1
765400,651.0,652.5,1.1,10.5,-3.0,207.7961147,45.0,1
765500,655.0,656.5,1.1,10.5,-3.0,208.0693894,45.0,1
765600,653.5,655.0,1.1,10.5,-3.0,207.9927487,45.0,1
765700,649.5,651.0,1.1,10.5,-3.0,207.7435036,45.0,1
765800,650.0,651.5,1.1,10.5,-3.0,207.7804197,45.0,1
765900,648.5,650.0,1.1,10.5,-3.0,207.7755142,45.0,1
766000,648.0,649.5,1.1,10.5,-3.0,207.9612848,45.0,1
766100,649.0,650.5,1.1,10.5,-3.0,208.173095,45.0,1
766200,648.0,649.5,1.1,10.5,-3.0,208.3913924,45.0,1
766300,650.0,651.5,1.1,10.5,-3.0,208.8967214,45.0,1
766400,650.5,652.0,1.1,10.5,-3.0,208.9139897,45.0,1
766500,653.0,654.5,1.1,10.5,-3.0,208.9553705,45.0,1
766600,652.0,653.5,1.1,10.5,-3.0,208.7145944,45.0,1
766700,653.0,654.5,1.1,10.5,-3.0,208.7498252,45.0,1
766800,659.0,660.5,1.1,10.5,-3.0,208.9224168,45.0,1
766900,657.0,658.5,1.1,10.5,-3.0,208.5074942,45.0,1
767000,651.5,653.0,1.1,10.5,-3.0,208.3498516,45.0,1
767100,648.5,650.0,1.1,10.5,-3.0,207.9721247,45.0,1
767200,647.5,649.0,1.1,10.5,-3.0,208.0602766,45.0,1
767300,650.0,651.5,1.1,10.5,-3.0,208.3165532,45.0,1
767400,652.5,654.0,1.1,10.5,-3.0,208.371041,45.0,1
767500,654.0,655.5,1.1,10.5,-3.0,208.3890967,45.0,1
767600,655.5,657.0,1.1,10.5,-3.0,208.1560063,45.0,1
767700,658.5,660.0,1.1,10.5,-3.0,208.2494732,45.0,1
767800,656.5,658.0,1.1,10.5,-3.0,208.1745152,45.0,1
767900,658.0,659.5,1.1,10.5,-3.0,208.2315238,45.0,1
768000,658.5,660.0,1.1,10.5,-3.0,208.2898898,45.0,1
768100,661.5,663.0,1.1,10.5,-3.0,208.6573447,45.0,1
768200,662.5,664.0,1.1,10.5,-3.0,208.6256664,45.0,1
768300,663.5,665.0,1.1,10.5,-3.0,208.9377618,45.0,1
768400,665.0,666.5,1.1,10.5,-3.0,208.9759149,45.0,1
768500,663.0,664.5,1.1,10.5,-3.0,208.675156,45.0,1
768600,661.5,663.0,1.1,10.5,-3.0,208.6174719,45.0,1
768700,660.5,662.0,1.1,10.5,-3.0,208.4593634,45.0,1
768800,656.5,658.0,1.1,10.5,-3.0,208.1188413,45.0,1
768900,658.5,660.0,1.1,10.5,-3.0,208.2795093,45.0,1
769000,657.5,659.0,1.1,10.5,-3.0,207.9855139,45.0,1
769100,657.5,659.0,1.1,10.5,-3.0,208.1539321,45.0,1
769200,657.0,659.0,1.1,10.5,-3.0,208.3775885,45.0,1
769300,651.5,653.0,1.1,10.5,-3.0,208.2684503,45.0,1
769400,657.0,658.5,1.1,10.5,-3.0,208.6485993,45.0,1
769500,658.0,659.5,1.1,10.5,-3.0,208.5202569,45.0,1
769600,657.5,659.0,1.1,10.5,-3.0,208.5759376,45.0,1
769700,655.0,656.5,1.1,10.5,-3.0,208.3988376,45.0,1
769800,654.5,656.0,1.1,10.5,-3.0,208.306292,45.0,1
769900,657.5,659.0,1.1,10.5,-3.0,208.4804218,45.0,1
770000,661.5,663.0,1.1,10.5,-3.0,208.8850696,45.0,1
770100,665.0,666.5,1.1,10.5,-3.0,209.1475587,45.0,1
770200,665.0,666.5,1.1,10.5,-3.0,208.8443744,45.0,1
770300,664.0,665.5,1.1,10.5,-3.0,208.7923289,45.0,1
770400,662.5,664.0,1.1,10.5,-3.0,208.7767645,45.0,1
770500,660.5,662.0,1.1,10.5,-3.0,208.6781049,45.0,1
770600,659.5,661.0,1.1,10.5,-3.0,208.6865415,45.0,1
770700,657.0,658.5,1.1,10.5,-3.0,208.5581634,45.0,1
770800,657.5,659.0,1.1,10.5,-3.0,208.5604056,45.0,1
770900,661.0,662.5,1.1,10.5,-3.0,208.8480809,45.0,1
771000,664.5,666.0,1.1,10.5,-3.0,209.395741,45.0,1
771100,664.5,666.0,1.1,10.5,-3.0,209.5588635,45.0,1
771200,663.0,664.5,1.1,10.5,-3.0,209.4100674,45.0,1
771300,657.5,659.0,1.1,10.5,-3.0,209.2704904,45.0,1
771400,655.0,656.5,1.1,10.5,-3.0,209.0685407,45.0,1
771500,650.0,651.5,1.1,10.5,-3.0,208.9693986,45.0,1
771600,653.5,655.0,1.1,10.5,-3.0,209.2169961,45.0,1
771700,651.0,652.5,1.1,10.5,-3.0,209.0816957,45.0,1
771800,651.5,653.0,1.1,10.5,-3.0,209.3017326,45.0,1
771900,652.5,654.0,1.1,10.5,-3.0,209.6009601,45.0,1
772000,654.5,656.0,1.1,10.5,-3.0,209.5961644,45.0,1
772100,655.0,656.5,1.1,10.5,-3.0,209.800901,45.0,1
772200,656.5,658.0,1.1,10.5,-3.0,209.9474988,45.0,1
772300,657.0,658.5,1.1,10.5,-3.0,210.1070544,45.0,1
772400,659.5,661.0,1.1,10.5,-3.0,210.1994129,45.0,1
772500,657.5,659.0,1.1,10.5,-3.0,210.1929997,45.0,1
772600,658.5,660.0,1.1,10.5,-3.0,210.4370479,45.0,1
772700,660.5,662.0,1.1,10.5,-3.0,210.4241265,45.0,1
772800,659.5,661.0,1.1,10.5,-3.0,210.1598371,45.0,1
772900,661.0,662.5,1.1,10.5,-3.0,210.2247952,45.0,1
773000,657.5,659.0,1.1,10.5,-3.0,210.155655,45.0,1
773100,660.0,661.5,1.1,10.5,-3.0,210.3442198,45.0,1
773200,663.5,665.0,1.1,10.5,-3.0,210.4978257,45.0,1
773300,660.0,661.5,1.1,10.5,-3.0,210.4120318,45.0,1
773400,658.0,659.5,1.1,10.5,-3.0,210.2648842,45.0,1
773500,657.0,658.5,1.1,10.5,-3.0,210.1736257,45.0,1
773600,658.0,659.5,1.1,10.5,-3.0,210.4208888,45.0,1
773700,660.5,662.0,1.1,10.5,-3.0,210.4862359,45.0,1
773800,662.5,664.0,1.1,10.5,-3.0,210.8296876,45.0,1
773900,662.0,664.0,1.1,10.5,-3.0,210.9488961,45.0,1
774000,665.0,666.5,1.1,10.5,-3.0,211.2476707,45.0,1
774100,663.0,664.5,1.1,10.5,-3.0,210.9220035,45.0,1
774200,661.5,663.0,1.1,10.5,-3.0,210.8313596,45.0,1
774300,662.0,663.5,1.1,10.5,-3.0,210.9576811,45.0,1
774400,664.5,666.0,1.1,10.5,-3.0,210.9037948,45.0,1
774500,664.5,666.0,1.1,10.5,-3.0,210.9180948,45.0,1
774600,667.5,669.0,1.1,10.5,-3.0,210.9647688,45.0,1
774700,669.0,670.5,1.1,10.5,-3.0,210.9670537,45.0,1
774800,665.5,667.0,1.1,10.5,-3.0,210.8942463,45.0,1
774900,665.5,667.0,1.1,10.5,-3.0,210.9829283,45.0,1
775000,665.5,667.0,1.1,10.5,-3.0,210.5945048,45.0,1
775100,665.0,666.5,1.1,10.5,-3.0,210.3044537,45.0,1
775200,669.0,670.5,1.1,10.5,-3.0,210.4086054,45.0,1
775300,666.0,667.5,1.1,10.5,-3.0,210.1656723,45.0,1
775400,661.0,662.5,1.1,10.5,-3.0,209.9730962,45.0,1
775500,659.5,661.0,1.1,10.5,-3.0,209.9755793,45.0,1
775600,659.0,661.0,1.1,10.5,-3.0,209.9844784,45.0,1
775700,655.5,657.0,1.1,10.5,-3.0,209.9177032,45.0,1
775800,655.5,657.0,1.1,10.5,-3.0,209.8705239,45.0,1
775900,654.0,655.5,1.1,10.5,-3.0,209.7272677,45.0,1
776000,651.5,653.0,1.1,10.5,-3.0,209.4787259,45.0,1
776100,649.0,650.5,1.1,10.5,-3.0,209.2654159,45.0,1
776200,645.5,647.0,1.1,10.5,-3.0,209.1806919,45.0,1
776300,649.5,651.0,1.1,10.5,-3.0,209.3747827,45.0,1
776400,651.5,653.0,1.1,10.5,-3.0,209.536779,45.0,1
776500,653.0,654.5,1.1,10.5,-3.0,209.6749117,45.0,1
776600,651.5,653.0,1.1,10.5,-3.0,209.8442414,45.0,1
776700,651.0,653.0,1.1,10.5,-3.0,210.0467964,45.0,1
776800,647.0,648.5,1.1,10.5,-3.0,209.9396581,45.0,1
776900,645.5,647.0,1.1,10.5,-3.0,209.9537145,45.0,1
777000,646.5,648.0,1.1,10.5,-3.0,210.2307382,45.0,1
777100,648.0,649.5,1.1,10.5,-3.0,210.2456669,45.0,1
777200,643.5,645.0,1.1,10.5,-3.0,209.9447519,45.0,1
777300,646.5,648.0,1.1,10.5,-3.0,210.1452972,45.0,1
777400,640.5,642.0,1.1,10.5,-3.0,210.0693147,45.0,1
777500,638.5,640.0,1.1,10.5,-3.0,210.0042005,45.0,1
777600,635.0,636.5,1.1,10.5,-3.0,209.5562413,45.0,1
777700,630.0,631.5,1.1,10.5,-3.0,209.2525391,45.0,1
777800,631.5,633.0,1.1,10.5,-3.0,209.2993254,45.0,1
777900,632.0,633.5,1.1,10.5,-3.0,209.0780506,45.0,1
778000,633.0,634.5,1.1,10.5,-3.0,209.1497052,45.0,1
778100,631.5,633.0,1.1,10.5,-3.0,209.1006205,45.0,1
778200,635.5,637.0,1.1,10.5,-3.0,209.1286448,45.0,1
778300,632.5,634.0,1.1,10.5,-3.0,208.9950353,45.0,1
778400,632.0,633.5,1.1,10.5,-3.0,208.9693551,45.0,1
778500,630.0,631.5,1.1,10.5,-3.0,208.9485698,45.0,1
778600,634.0,635.5,1.1,10.5,-3.0,209.0942482,45.0,1
778700,632.5,634.0,1.1,10.5,-3.0,208.9885563,45.0,1
778800,626.5,628.0,1.1,10.5,-3.0,208.7931455,45.0,1
778900,626.5,628.0,1.1,10.5,-3.0,208.8394601,45.0,1
779000,627.5,629.0,1.1,10.5,-3.0,208.8748813,45.0,1
779100,625.0,626.5,1.1,10.5,-3.0,208.9604541,45.0,1
779200,625.5,627.0,1.1,10.5,-3.0,208.8650558,45.0,1
779300,621.0,622.5,1.1,10.5,-3.0,208.7594205,45.0,1
779400,616.5,618.0,1.1,10.5,-3.0,208.6795011,45.0,1
779500,614.0,615.5,1.1,10.5,-3.0,208.4432667,45.0,1
779600,617.5,619.0,1.1,10.5,-3.0,208.499479,45.0,1
779700,620.5,622.0,1.1,10.5,-3.0,208.5543104,45.0,1
779800,620.0,622.0,1.1,10.5,-3.0,208.693721,45.0,1
779900,616.0,617.5,1.1,10.5,-3.0,208.153894,45.0,1
780000,614.5,616.0,1.1,10.5,-3.0,208.0778013,45.0,1
780100,615.0,616.5,1.1,10.5,-3.0,208.0604356,45.0,1
780200,615.0,616.5,1.1,10.5,-3.0,207.9943705,45.0,1
780300,616.5,618.0,1.1,10.5,-3.0,207.9794872,45.0,1
780400,614.5,616.0,1.1,10.5,-3.0,207.6981963,45.0,1
780500,617.5,619.0,1.1,10.5,-3.0,207.5131967,45.0,1
780600,616.5,618.0,1.1,10.5,-3.0,207.521557,45.0,1
780700,617.5,619.0,1.1,10.5,-3.0,207.7779568,45.0,1
780800,618.0,619.5,1.1,10.5,-3.0,207.9712487,45.0,1
780900,618.5,620.0,1.1,10.5,-3.0,208.0329266,45.0,1
781000,619.0,620.5,1.1,10.5,-3.0,208.0701415,45.0,1
781100,619.0,621.0,1.1,10.5,-3.0,208.0708377,45.0,1
781200,621.0,622.5,1.1,10.5,-3.0,208.3473107,45.0,1
781300,623.5,625.0,1.1,10.5,-3.0,208.4065483,45.0,1
781400,627.5,629.0,1.1,10.5,-3.0,208.7165659,45.0,1
781500,625.5,627.0,1.1,10.5,-3.0,208.8149636,45.0,1
781600,628.0,629.5,1.1,10.5,-3.0,209.0607061,45.0,1
781700,624.5,626.0,1.1,10.5,-3.0,208.9986222,45.0,1
781800,628.5,630.0,1.1,10.5,-3.0,209.3905874,45.0,1
781900,625.5,627.0,1.1,10.5,-3.0,209.1480032,45.0,1
782000,627.0,628.5,1.1,10.5,-3.0,209.3156763,45.0,1
782100,628.5,630.0,1.1,10.5,-3.0,209.4005617,45.0,1
782200,628.0,630.0,1.1,10.5,-3.0,209.3498678,45.0,1
782300,625.5,627.0,1.1,10.5,-3.0,209.1654432,45.0,1
782400,624.5,626.0,1.1,10.5,-3.0,209.0733418,45.0,1
782500,629.5,631.0,1.1,10.5,-3.0,209.3728704,45.0,1
782600,633.0,634.5,1.1,10.5,-3.0,209.5729568,45.0,1
782700,638.0,639.5,1.1,10.5,-3.0,209.7894369,45.0,1
782800,638.0,639.5,1.1,10.5,-3.0,209.8061075,45.0,1
782900,642.0,643.5,1.1,10.5,-3.0,210.055614,45.0,1
783000,639.5,641.0,1.1,10.5,-3.0,209.9000133,45.0,1
783100,638.5,640.0,1.1,10.5,-3.0,209.6593958,45.0,1
783200,641.0,642.5,1.1,10.5,-3.0,209.7234262,45.0,1
783300,642.5,644.0,1.1,10.5,-3.0,209.8230809,45.0,1
783400,647.5,649.0,1.1,10.5,-3.0,210.0760898,45.0,1
783500,644.0,645.5,1.1,10.5,-3.0,210.0249445,45.0,1
783600,640.5,642.0,1.1,10.5,-3.0,209.6104466,45.0,1
783700,643.0,644.5,1.1,10.5,-3.0,209.6396124,45.0,1
783800,639.5,641.0,1.1,10.5,-3.0,209.3396207,45.0,1
783900,639.5,641.5,1.1,10.5,-3.0,209.0823932,45.0,1
784000,641.0,642.5,1.1,10.5,-3.0,208.7945182,45.0,1
784100,642.0,643.5,1.1,10.5,-3.0,208.9574818,45.0,1
784200,644.0,645.5,1.1,10.5,-3.0,209.1636339,45.0,1
784300,643.0,644.5,1.1,10.5,-3.0,209.2327748,45.0,1
784400,647.5,649.0,1.1,10.5,-3.0,209.2538152,45.0,1
784500,649.5,651.0,1.1,10.5,-3.0,209.4958517,45.0,1
784600,651.0,652.5,1.1,10.5,-3.0,209.5207688,45.0,1
784700,649.5,651.0,1.1,10.5,-3.0,209.5179396,45.0,1
784800,651.5,653.0,1.1,10.5,-3.0,209.6494611,45.0,1
784900,655.0,656.5,1.1,10.5,-3.0,209.9495793,45.0,1
785000,655.5,657.0,1.1,10.5,-3.0,210.0331727,45.0,1
785100,656.5,658.0,1.1,10.5,-3.0,209.9873093,45.0,1
785200,652.5,654.0,1.1,10.5,-3.0,209.9244791,45.0,1
785300,650.5,652.0,1.1,10.5,-3.0,209.7975812,45.0,1
785400,648.0,649.5,1.1,10.5,-3.0,209.2169383,45.0,1
785500,650.0,651.5,1.1,10.5,-3.0,209.2457408,45.0,1
785600,649.0,650.5,1.1,10.5,-3.0,209.1264809,45.0,1
785700,647.5,649.0,1.1,10.5,-3.0,209.3915859,45.0,1
785800,653.0,654.5,1.1,10.5,-3.0,209.7033574,45.0,1
785900,654.0,655.5,1.1,10.5,-3.0,209.8378629,45.0,1
786000,655.0,656.5,1.1,10.5,-3.0,209.8546487,45.0,1
786100,653.5,655.0,1.1,10.5,-3.0,209.7491168,45.0,1
786200,658.0,659.5,1.1,10.5,-3.0,210.1624552,45.0,1
786300,659.5,661.0,1.1,10.5,-3.0,210.2921142,45.0,1
786400,661.0,662.5,1.1,10.5,-3.0,209.9969273,45.0,1
786500,664.0,665.5,1.1,10.5,-3.0,210.1496203,45.0,1
786600,660.5,662.0,1.1,10.5,-3.0,209.9080672,45.0,1
786700,657.5,659.0,1.1,10.5,-3.0,209.7104986,45.0,1
786800,653.5,655.0,1.1,10.5,-3.0,209.4832427,45.0,1
786900,655.5,657.0,1.1,10.5,-3.0,209.5843856,45.0,1
787000,655.5,657.0,1.1,10.5,-3.0,209.6882183,45.0,1
787100,656.5,658.0,1.1,10.5,-3.0,209.370774,45.0,1
787200,659.0,660.5,1.1,10.5,-3.0,209.4423014,45.0,1
787300,659.5,661.0,1.1,10.5,-3.0,209.4396509,45.0,1
787400,662.0,663.5,1.1,10.5,-3.0,209.491687,45.0,1
787500,663.0,664.5,1.1,10.5,-3.0,209.6475003,45.0,1
787600,662.5,664.0,1.1,10.5,-3.0,209.4889687,45.0,1
787700,661.0,662.5,1.1,10.5,-3.0,209.2556149,45.0,1
787800,658.0,659.5,1.1,10.5,-3.0,209.2290114,45.0,1
787900,658.5,660.0,1.1,10.5,-3.0,208.9722989,45.0,1
788000,657.0,658.5,1.1,10.5,-3.0,208.8593742,45.0,1
788100,656.0,657.5,1.1,10.5,-3.0,208.7341637,45.0,1
788200,658.5,660.0,1.1,10.5,-3.0,209.0043128,45.0,1
788300,658.5,660.0,1.1,10.5,-3.0,208.9180836,45.0,1
788400,659.0,660.5,1.1,10.5,-3.0,208.9967834,45.0,1
788500,662.0,663.5,1.1,10.5,-3.0,209.0709853,45.0,1
788600,660.0,661.5,1.1,10.5,-3.0,208.9933566,45.0,1
788700,660.0,661.5,1.1,10.5,-3.0,209.2696827,45.0,1
788800,654.5,656.0,1.1,10.5,-3.0,208.9835345,45.0,1
788900,654.0,655.5,1.1,10.5,-3.0,208.8312311,45.0,1
789000,657.0,658.5,1.1,10.5,-3.0,208.7767817,45.0,1
789100,654.0,655.5,1.1,10.5,-3.0,208.7574269,45.0,1
789200,654.0,655.5,1.1,10.5,-3.0,208.8791456,45.0,1
789300,650.5,652.0,1.1,10.5,-3.0,208.69363,45.0,1
789400,651.5,653.0,1.1,10.5,-3.0,208.6417528,45.0,1
789500,652.0,653.5,1.1,10.5,-3.0,208.4918848,45.0,1
789600,654.0,655.5,1.1,10.5,-3.0,208.4942783,45.0,1
789700,652.0,653.5,1.1,10.5,-3.0,208.3563243,45.0,1
789800,651.5,653.5,1.1,10.5,-3.0,208.1391975,45.0,1
789900,654.0,655.5,1.1,10.5,-3.0,208.3016561,45.0,1
790000,657.0,658.5,1.1,10.5,-3.0,208.5232247,45.0,1
790100,653.5,655.0,1.1,10.5,-3.0,208.364798,45.0,1
790200,649.0,650.5,1.1,10.5,-3.0,208.2055922,45.0,1
790300,650.5,652.0,1.1,10.5,-3.0,208.3243575,45.0,1
790400,651.5,653.0,1.1,10.5,-3.0,208.38268,45.0,1
790500,655.5,657.0,1.1,10.5,-3.0,208.5343547,45.0,1
790600,653.0,654.5,1.1,10.5,-3.0,208.348145,45.0,1
790700,651.0,652.5,1.1,10.5,-3.0,208.4308767,45.0,1
790800,652.5,654.0,1.1,10.5,-3.0,208.6333929,45.0,1
790900,655.5,657.0,1.1,10.5,-3.0,209.0221184,45.0,1
791000,658.5,660.0,1.1,10.5,-3.0,209.206335,45.0,1
791100,654.0,655.5,1.1,10.5,-3.0,209.1555993,45.0,1
791200,650.0,651.5,1.1,10.5,-3.0,208.7273591,45.0,1
791300,650.5,652.0,1.1,10.5,-3.0,208.8884069,45.0,1
791400,650.0,651.5,1.1,10.5,-3.0,209.0834097,45.0,1
791500,651.0,652.5,1.1,10.5,-3.0,208.926567,45.0,1
791600,651.5,653.0,1.1,10.5,-3.0,208.945087,45.0,1
791700,652.5,654.0,1.1,10.5,-3.0,208.7808136,45.0,1
791800,648.5,650.0,1.1,10.5,-3.0,208.5330097,45.0,1
791900,647.0,648.5,1.1,10.5,-3.0,208.6774011,45.0,1
792000,650.0,651.5,1.1,10.5,-3.0,208.9502551,45.0,1
792100,646.5,648.0,1.1,10.5,-3.0,208.7823607,45.0,1
792200,648.0,649.5,1.1,10.5,-3.0,208.8964555,45.0,1
792300,646.5,648.0,1.1,10.5,-3.0,208.7506473,45.0,1
792400,644.5,646.0,1.1,10.5,-3.0,208.5968013,45.0,1
792500,646.0,647.5,1.1,10.5,-3.0,208.6062574,45.0,1
792600,644.5,646.0,1.1,10.5,-3.0,208.6505194,45.0,1
792700,641.5,643.0,1.1,10.5,-3.0,208.3639752,45.0,1
792800,639.0,640.5,1.1,10.5,-3.0,208.0978908,45.0,1
792900,640.5,642.0,1.1,10.5,-3.0,208.2351309,45.0,1
793000,640.0,641.5,1.1,10.5,-3.0,208.1561645,45.0,1
793100,639.5,641.5,1.1,10.5,-3.0,208.2110381,45.0,1
793200,641.0,642.5,1.1,10.5,-3.0,208.3453556,45.0,1
793300,641.5,643.0,1.1,10.5,-3.0,208.3855743,45.0,1
793400,641.0,642.5,1.1,10.5,-3.0,208.5174421,45.0,1
793500,638.5,640.0,1.1,10.5,-3.0,208.4606161,45.0,1
793600,637.0,638.5,1.1,10.5,-3.0,208.5085864,45.0,1
793700,639.0,640.5,1.1,10.5,-3.0,208.6592317,45.0,1
793800,641.5,643.0,1.1,10.5,-3.0,208.7318449,45.0,1
793900,642.0,643.5,1.1,10.5,-3.0,208.5471858,45.0,1
794000,640.0,641.5,1.1,10.5,-3.0,208.4167047,45.0,1
794100,639.0,640.5,1.1,10.5,-3.0,208.5919819,45.0,1
794200,638.5,640.0,1.1,10.5,-3.0,208.1666358,45.0,1
794300,640.5,642.0,1.1,10.5,-3.0,208.2793569,45.0,1
794400,639.5,641.0,1.1,10.5,-3.0,208.183127,45.0,1
794500,640.5,642.0,1.1,10.5,-3.0,208.2767672,45.0,1
794600,642.5,644.0,1.1,10.5,-3.0,208.4739121,45.0,1
794700,639.0,640.5,1.1,10.5,-3.0,208.4307374,45.0,1
794800,637.5,639.0,1.1,10.5,-3.0,208.165535,45.0,1
794900,640.5,642.0,1.1,10.5,-3.0,208.3368499,45.0,1
795000,641.5,643.0,1.1,10.5,-3.0,208.2084487,45.0,1
795100,639.0,640.5,1.1,10.5,-3.0,208.1214598,45.0,1
795200,635.0,636.5,1.1,10.5,-3.0,208.1052381,45.0,1
795300,632.5,634.0,1.1,10.5,-3.0,208.0634487,45.0,1
795400,633.5,635.0,1.1,10.5,-3.0,208.1874209,45.0,1
795500,633.0,635.0,1.1,10.5,-3.0,208.1348721,45.0,1
795600,630.0,631.5,1.1,10.5,-3.0,207.7927387,45.0,1
795700,630.0,631.5,1.1,10.5,-3.0,207.8336769,45.0,1
795800,630.0,631.5,1.1,10.5,-3.0,207.6433617,45.0,1
795900,628.0,629.5,1.1,10.5,-3.0,207.4699242,45.0,1
796000,629.5,631.0,1.1,10.5,-3.0,207.5526056,45.0,1
796100,628.5,630.0,1.1,10.5,-3.0,207.6219048,45.0,1
796200,627.0,628.5,1.1,10.5,-3.0,207.298742,45.0,1
796300,628.0,629.5,1.1,10.5,-3.0,207.5479612,45.0,1
796400,627.0,628.5,1.1,10.5,-3.0,207.5289983,45.0,1
796500,627.0,628.5,1.1,10.5,-3.0,207.315797,45.0,1
796600,627.5,629.0,1.1,10.5,-3.0,207.3429052,45.0,1
